population_density,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
231.447,3469.0,203.0,29.0,83.0,0.0,0.0,1.61,3.0,4.632,20.0,30.883,1.0,1.549,17.0,26.34
231.447,3724.0,255.0,36.429,87.0,4.0,0.571,1.49,4.0,6.177,38.0,58.678,7.0,10.846,30.0,46.483
231.447,4138.0,414.0,59.143,90.0,3.0,0.429,1.31,7.0,10.809,54.0,83.385,3.0,4.648,26.0,40.285
231.447,4611.0,473.0,67.571,91.0,1.0,0.143,1.1,6.0,9.265,61.0,94.194,6.0,9.297,36.0,55.78
231.447,4966.0,355.0,50.714,94.0,3.0,0.429,0.91,7.0,10.809,61.0,94.194,1.0,1.549,31.0,48.032
231.447,5215.0,249.0,35.571,95.0,1.0,0.143,0.83,6.0,9.265,41.0,63.311,1.0,1.549,29.0,44.934
231.447,5393.0,178.0,25.429,95.0,0.0,0.0,0.88,3.0,4.632,37.0,57.134,1.0,1.549,15.0,23.242
231.447,5643.0,250.0,35.714,95.0,0.0,0.0,0.97,1.0,1.544,31.0,47.869,1.0,1.549,8.0,12.395
231.447,5905.0,262.0,37.429,95.0,0.0,0.0,1.03,2.0,3.088,27.0,41.692,1.0,1.549,10.0,15.494
231.447,6170.0,265.0,37.857,95.0,0.0,0.0,1.17,0.0,0.0,15.0,23.162,1.0,1.549,8.0,12.395
231.447,6410.0,240.0,34.286,95.0,0.0,0.0,1.29,1.0,1.544,16.0,24.707,0.0,0.0,11.0,17.044
231.447,7000.0,590.0,84.286,95.0,0.0,0.0,1.32,1.0,1.544,21.0,32.427,1.0,1.549,7.0,10.846
231.447,7409.0,409.0,58.429,98.0,3.0,0.429,1.18,3.0,4.632,36.0,55.59,2.0,3.099,19.0,29.439
231.447,7872.0,463.0,66.143,99.0,1.0,0.143,1.3,2.0,3.088,21.0,32.427,2.0,3.099,27.0,41.835
231.447,8554.0,682.0,97.429,106.0,7.0,1.0,1.44,2.0,3.088,36.0,55.59,4.0,6.198,32.0,49.582
231.447,9664.0,1110.0,158.571,113.0,7.0,1.0,1.61,4.0,6.177,57.0,88.017,7.0,10.846,55.0,85.219
231.447,12374.0,2710.0,387.143,126.0,13.0,1.857,1.67,12.0,18.53,114.0,176.034,22.0,34.088,132.0,204.525
231.447,15463.0,3089.0,441.286,137.0,11.0,1.571,1.45,29.0,44.781,179.0,276.405,28.0,43.384,181.0,278.898
231.447,18097.0,2634.0,376.286,149.0,12.0,1.714,1.21,40.0,61.766,198.0,305.744,21.0,32.538,123.0,190.58
231.447,20932.0,2835.0,405.0,160.0,11.0,1.571,1.11,46.0,71.031,211.0,325.818,20.0,30.989,142.0,220.02
231.447,24187.0,3255.0,465.0,181.0,21.0,3.0,1.05,47.0,72.576,242.0,373.687,21.0,32.538,125.0,193.679
231.447,27597.0,3410.0,487.143,198.0,17.0,2.429,1.03,42.0,64.855,214.0,330.45,20.0,30.989,121.0,187.482
231.447,31230.0,3633.0,519.0,218.0,20.0,2.857,1.03,39.0,60.222,203.0,313.465,15.0,23.242,124.0,192.13
231.447,34471.0,3241.0,463.0,250.0,32.0,4.571,0.98,50.0,77.208,240.0,370.599,19.0,29.439,157.0,241.712
231.447,37094.0,2623.0,374.714,266.0,16.0,2.286,0.83,38.0,58.678,207.0,319.641,13.0,20.143,104.0,161.141
231.447,38383.0,1289.0,184.143,285.0,19.0,2.714,0.78,32.0,49.413,150.0,231.624,6.0,9.297,80.0,123.955
231.447,39494.0,1111.0,158.714,295.0,10.0,1.429,0.85,34.0,52.501,125.0,193.02,7.0,10.846,27.0,41.835
231.447,40529.0,1035.0,147.857,301.0,6.0,0.857,0.86,23.0,35.516,92.0,142.063,9.0,13.945,56.0,86.768
231.447,41386.0,857.0,122.429,310.0,9.0,1.286,0.92,20.0,30.883,88.0,135.886,7.0,10.846,50.0,77.472
231.447,42239.0,853.0,121.857,323.0,13.0,1.857,1.02,14.0,21.618,71.0,109.635,7.0,10.846,48.0,74.373
231.447,43288.0,1049.0,149.857,337.0,14.0,2.0,1.11,11.0,16.986,66.0,101.915,3.0,4.648,48.0,74.373
231.447,44475.0,1187.0,169.571,351.0,14.0,2.0,1.11,14.0,21.618,65.0,100.37,4.0,6.198,53.0,82.12
231.447,45606.0,1131.0,161.571,367.0,16.0,2.286,1.12,13.0,20.074,73.0,112.724,8.0,12.395,51.0,79.021
231.447,46901.0,1295.0,185.0,378.0,11.0,1.571,1.12,15.0,23.162,78.0,120.445,9.0,13.945,71.0,110.01
231.447,48261.0,1360.0,194.286,406.0,28.0,4.0,1.08,21.0,32.427,98.0,151.328,9.0,13.945,76.0,117.757
231.447,49512.0,1251.0,178.714,439.0,33.0,4.714,1.07,21.0,32.427,113.0,174.49,19.0,29.439,100.0,154.943
231.447,50815.0,1303.0,186.143,462.0,23.0,3.286,1.11,25.0,38.604,120.0,185.299,12.0,18.593,84.0,130.152
231.447,52452.0,1637.0,233.857,483.0,21.0,3.0,1.13,20.0,30.883,122.0,188.388,11.0,17.044,85.0,131.702
231.447,54212.0,1760.0,251.429,496.0,13.0,1.857,1.11,22.0,33.972,130.0,200.741,14.0,21.692,91.0,140.998
231.447,55838.0,1626.0,232.286,506.0,10.0,1.429,1.03,30.0,46.325,134.0,206.918,24.0,37.186,106.0,164.24
231.447,57212.0,1374.0,196.286,520.0,14.0,2.0,1.03,29.0,44.781,129.0,199.197,21.0,32.538,109.0,168.888
231.447,58544.0,1332.0,190.286,525.0,5.0,0.714,0.99,37.0,57.134,116.0,179.123,16.0,24.791,81.0,125.504
231.447,59787.0,1243.0,177.571,527.0,2.0,0.286,0.97,37.0,57.134,94.0,145.151,11.0,17.044,81.0,125.504
231.447,60924.0,1137.0,162.429,531.0,4.0,0.571,0.91,29.0,44.781,95.0,146.695,15.0,23.242,60.0,92.966
231.447,61878.0,954.0,136.286,535.0,4.0,0.571,0.87,31.0,47.869,84.0,129.709,9.0,13.945,59.0,91.417
231.447,62636.0,758.0,108.286,537.0,2.0,0.286,0.83,28.0,43.236,63.0,97.282,8.0,12.395,50.0,77.472
231.447,63162.0,526.0,75.143,538.0,1.0,0.143,0.72,17.0,26.251,36.0,55.59,3.0,4.648,16.0,24.791
231.447,63534.0,372.0,53.143,538.0,0.0,0.0,0.8,8.0,12.353,27.0,41.692,1.0,1.549,18.0,27.89
231.447,63872.0,338.0,48.286,539.0,1.0,0.143,0.79,2.0,3.088,16.0,24.707,2.0,3.099,12.0,18.593
231.447,64072.0,200.0,28.571,539.0,0.0,0.0,0.76,1.0,1.544,9.0,13.897,2.0,3.099,10.0,15.494
231.447,64175.0,103.0,14.714,539.0,0.0,0.0,0.93,2.0,3.088,5.0,7.721,1.0,1.549,3.0,4.648
231.447,64300.0,125.0,17.857,539.0,0.0,0.0,1.49,1.0,1.544,5.0,7.721,0.0,0.0,5.0,7.747
231.447,65146.0,846.0,120.857,539.0,0.0,0.0,1.86,1.0,1.544,4.0,6.177,0.0,0.0,3.0,4.648
231.447,66056.0,910.0,130.0,540.0,1.0,0.143,1.4,2.0,3.088,14.0,21.618,1.0,1.549,10.0,15.494
231.447,66856.0,800.0,114.286,541.0,1.0,0.143,1.11,5.0,7.721,13.0,20.074,4.0,6.198,18.0,27.89
231.447,67507.0,651.0,93.0,544.0,3.0,0.429,0.95,2.0,3.088,26.0,40.148,4.0,6.198,25.0,38.736
231.447,68016.0,509.0,72.714,545.0,1.0,0.143,0.9,7.0,10.809,25.0,38.604,3.0,4.648,23.0,35.637
231.447,68501.0,485.0,69.286,546.0,1.0,0.143,0.94,7.0,10.809,21.0,32.427,7.0,10.846,13.0,20.143
231.447,68871.0,370.0,52.857,547.0,1.0,0.143,1.02,6.0,9.265,25.0,38.604,2.0,3.099,12.0,18.593
231.447,69374.0,503.0,71.857,548.0,1.0,0.143,1.15,5.0,7.721,20.0,30.883,1.0,1.549,18.0,27.89
231.447,70008.0,634.0,90.571,550.0,2.0,0.286,1.16,6.0,9.265,25.0,38.604,6.0,9.297,32.0,49.582
231.447,70663.0,655.0,93.571,552.0,2.0,0.286,1.11,10.0,15.442,39.0,60.222,5.0,7.747,25.0,38.736
231.447,71268.0,605.0,86.429,552.0,0.0,0.0,1.08,9.0,13.897,37.0,57.134,3.0,4.648,25.0,38.736
231.447,71848.0,580.0,82.857,555.0,3.0,0.429,1.08,9.0,13.897,29.0,44.781,3.0,4.648,14.0,21.692
231.447,72469.0,621.0,88.714,555.0,0.0,0.0,1.09,8.0,12.353,20.0,30.883,2.0,3.099,12.0,18.593
231.447,73095.0,626.0,89.429,556.0,1.0,0.143,1.14,8.0,12.353,25.0,38.604,2.0,3.099,16.0,24.791
231.447,73823.0,728.0,104.0,559.0,3.0,0.429,1.16,3.0,4.632,19.0,29.339,1.0,1.549,12.0,18.593
231.447,74677.0,854.0,122.0,564.0,5.0,0.714,1.22,7.0,10.809,18.0,27.795,4.0,6.198,10.0,15.494
231.447,75723.0,1046.0,149.429,569.0,5.0,0.714,1.28,8.0,12.353,27.0,41.692,4.0,6.198,20.0,30.989
231.447,76899.0,1176.0,168.0,575.0,6.0,0.857,1.28,9.0,13.897,33.0,50.957,8.0,12.395,24.0,37.186
231.447,78205.0,1306.0,186.571,580.0,5.0,0.714,1.31,12.0,18.53,40.0,61.766,8.0,12.395,31.0,48.032
231.447,79769.0,1564.0,223.429,583.0,3.0,0.429,1.27,12.0,18.53,57.0,88.017,4.0,6.198,24.0,37.186
231.447,81768.0,1999.0,285.571,591.0,8.0,1.143,1.29,10.0,15.442,46.0,71.031,8.0,12.395,39.0,60.428
231.447,84317.0,2549.0,364.143,604.0,13.0,1.857,1.28,10.0,15.442,60.0,92.65,5.0,7.747,43.0,66.626
231.447,87197.0,2880.0,411.429,617.0,13.0,1.857,1.22,22.0,33.972,70.0,108.091,16.0,24.791,58.0,89.867
231.447,89922.0,2725.0,389.286,621.0,4.0,0.571,1.17,25.0,38.604,87.0,134.342,14.0,21.692,54.0,83.669
231.447,92855.0,2933.0,419.0,629.0,8.0,1.143,1.2,18.0,27.795,71.0,109.635,10.0,15.494,58.0,89.867
231.447,95888.0,3033.0,433.286,635.0,6.0,0.857,1.32,20.0,30.883,68.0,105.003,9.0,13.945,40.0,61.977
231.447,102530.0,6642.0,948.857,640.0,5.0,0.714,1.48,21.0,32.427,69.0,106.547,14.0,21.692,52.0,80.571
231.447,115333.0,12803.0,1829.0,651.0,11.0,1.571,1.47,20.0,30.883,68.0,105.003,8.0,12.395,56.0,86.768
231.447,129048.0,13715.0,1959.286,658.0,7.0,1.0,1.35,20.0,30.883,71.0,109.635,4.0,6.198,54.0,83.669
231.447,147461.0,18413.0,2630.429,673.0,15.0,2.143,1.23,11.0,16.986,70.0,108.091,5.0,7.747,57.0,88.318
231.447,165164.0,17703.0,2529.0,691.0,18.0,2.571,1.04,8.0,12.353,79.0,121.989,3.0,4.648,56.0,86.768
231.447,178193.0,13029.0,1861.286,713.0,22.0,3.143,0.85,11.0,16.986,83.0,128.165,5.0,7.747,58.0,89.867
231.447,185045.0,6852.0,978.857,728.0,15.0,2.143,0.75,12.0,18.53,63.0,97.282,7.0,10.846,49.0,75.922
231.447,189282.0,4237.0,605.286,734.0,6.0,0.857,0.82,9.0,13.897,36.0,55.59,6.0,9.297,31.0,48.032
231.447,194948.0,5666.0,809.429,742.0,8.0,1.143,0.95,6.0,9.265,26.0,40.148,3.0,4.648,22.0,34.088
231.447,200712.0,5764.0,823.429,751.0,9.0,1.286,1.09,5.0,7.721,31.0,47.869,3.0,4.648,25.0,38.736
231.447,207902.0,7190.0,1027.143,766.0,15.0,2.143,1.19,3.0,4.632,31.0,47.869,1.0,1.549,28.0,43.384
231.447,217361.0,9459.0,1351.286,778.0,12.0,1.714,1.2,3.0,4.632,42.0,64.855,2.0,3.099,32.0,49.582
231.447,228931.0,11570.0,1652.857,791.0,13.0,1.857,1.14,4.0,6.177,25.0,38.604,5.0,7.747,27.0,41.835
231.447,238752.0,9821.0,1403.0,805.0,14.0,2.0,1.0,3.0,4.632,33.0,50.957,2.0,3.099,29.0,44.934
231.447,246037.0,7285.0,1040.714,816.0,11.0,1.571,0.92,3.0,4.632,34.0,52.501,4.0,6.198,29.0,44.934
231.447,252432.0,6395.0,913.571,829.0,13.0,1.857,0.9,2.0,3.088,29.0,44.781,4.0,6.198,28.0,43.384
231.447,257540.0,5108.0,729.714,834.0,5.0,0.714,0.9,2.0,3.088,23.0,35.516,2.0,3.099,24.0,37.186
231.447,261903.0,4363.0,623.286,841.0,7.0,1.0,0.86,2.0,3.088,15.0,23.162,1.0,1.549,13.0,20.143
231.447,265881.0,3978.0,568.286,852.0,11.0,1.571,0.85,2.0,3.088,18.0,27.795,0.0,0.0,21.0,32.538
231.447,269114.0,3233.0,461.857,854.0,2.0,0.286,0.89,1.0,1.544,12.0,18.53,2.0,3.099,15.0,23.242
231.447,271397.0,2283.0,326.143,859.0,5.0,0.714,0.84,2.0,3.088,10.0,15.442,3.0,4.648,14.0,21.692
231.447,272830.0,1433.0,204.714,863.0,4.0,0.571,0.96,1.0,1.544,4.0,6.177,0.0,0.0,10.0,15.494
231.447,275312.0,2482.0,354.571,867.0,4.0,0.571,1.25,1.0,1.544,4.0,6.177,1.0,1.549,3.0,4.648
231.447,278980.0,3668.0,524.0,871.0,4.0,0.571,1.4,2.0,3.088,12.0,18.53,3.0,4.648,15.0,23.242
231.447,284263.0,5283.0,754.714,873.0,2.0,0.286,1.38,2.0,3.088,22.0,33.972,1.0,1.549,24.0,37.186
231.447,290244.0,5981.0,854.429,880.0,7.0,1.0,1.4,3.0,4.632,15.0,23.162,1.0,1.549,12.0,18.593
231.447,298084.0,7840.0,1120.0,884.0,4.0,0.571,1.28,0.0,0.0,24.0,37.06,0.0,0.0,22.0,34.088
231.447,305883.0,7799.0,1114.143,889.0,5.0,0.714,1.1,0.0,0.0,32.0,49.413,1.0,1.549,33.0,51.131
231.447,312563.0,6680.0,954.286,890.0,1.0,0.143,0.94,1.0,1.544,18.0,27.795,1.0,1.549,31.0,48.032
231.447,317371.0,4808.0,686.857,893.0,3.0,0.429,0.82,3.0,4.632,21.0,32.427,2.0,3.099,24.0,37.186
231.447,320140.0,2769.0,395.571,896.0,3.0,0.429,0.73,3.0,4.632,15.0,23.162,1.0,1.549,20.0,30.989
231.447,321922.0,1782.0,254.571,899.0,3.0,0.429,0.76,2.0,3.088,16.0,24.707,1.0,1.549,15.0,23.242
231.447,323166.0,1244.0,177.714,899.0,0.0,0.0,0.63,0.0,0.0,9.0,13.897,1.0,1.549,14.0,21.692
231.447,324248.0,1082.0,154.571,901.0,2.0,0.286,0.82,2.0,3.088,9.0,13.897,1.0,1.549,16.0,24.791
231.447,325360.0,1112.0,158.857,901.0,0.0,0.0,0.84,1.0,1.544,5.0,7.721,3.0,4.648,8.0,12.395
231.447,326406.0,1046.0,149.429,903.0,2.0,0.286,0.63,1.0,1.544,7.0,10.809,2.0,3.099,15.0,23.242
231.447,327511.0,1105.0,157.857,903.0,0.0,0.0,0.64,1.0,1.544,4.0,6.177,2.0,3.099,5.0,7.747
231.447,328964.0,1453.0,207.571,905.0,2.0,0.286,1.25,1.0,1.544,8.0,12.353,0.0,0.0,13.0,20.143
231.447,330915.0,1951.0,278.714,906.0,1.0,0.143,1.55,0.0,0.0,9.0,13.897,0.0,0.0,14.0,21.692
231.447,334161.0,3246.0,463.714,907.0,1.0,0.143,1.55,2.0,3.088,19.0,29.339,5.0,7.747,26.0,40.285
231.447,338519.0,4358.0,622.571,909.0,2.0,0.286,1.36,2.0,3.088,30.0,46.325,2.0,3.099,28.0,43.384
231.447,342557.0,4038.0,576.857,913.0,4.0,0.571,1.13,3.0,4.632,27.0,41.692,3.0,4.648,27.0,41.835
231.447,345973.0,3416.0,488.0,918.0,5.0,0.714,0.96,1.0,1.544,33.0,50.957,2.0,3.099,34.0,52.681
231.447,348296.0,2323.0,331.857,920.0,2.0,0.286,0.83,1.0,1.544,31.0,47.869,4.0,6.198,26.0,40.285
231.447,349658.0,1362.0,194.571,924.0,4.0,0.571,0.87,2.0,3.088,13.0,20.074,0.0,0.0,11.0,17.044
231.447,351119.0,1461.0,208.714,927.0,3.0,0.429,1.07,1.0,1.544,17.0,26.251,5.0,7.747,24.0,37.186
231.447,352824.0,1705.0,243.571,931.0,4.0,0.571,1.07,2.0,3.088,23.0,35.516,5.0,7.747,23.0,35.637
231.447,354762.0,1938.0,276.857,933.0,2.0,0.286,1.06,1.0,1.544,24.0,37.06,3.0,4.648,20.0,30.989
231.447,356788.0,2026.0,289.429,941.0,8.0,1.143,1.06,2.0,3.088,19.0,29.339,1.0,1.549,20.0,30.989
231.447,359305.0,2517.0,359.571,943.0,2.0,0.286,1.07,2.0,3.088,35.0,54.046,1.0,1.549,24.0,37.186
231.447,361994.0,2689.0,384.143,947.0,4.0,0.571,0.95,2.0,3.088,44.0,67.943,1.0,1.549,46.0,71.274
231.447,364867.0,2873.0,410.429,955.0,8.0,1.143,0.62,2.0,3.088,32.0,49.413,2.0,3.099,28.0,43.384
231.447,366240.0,1373.0,196.143,961.0,6.0,0.857,0.42,4.0,6.177,30.0,46.325,2.0,3.099,17.0,26.34
231.447,367293.0,1053.0,150.429,968.0,7.0,1.0,0.0,6.0,9.265,31.0,47.869,2.0,3.099,22.0,34.088
231.447,367965.0,672.0,96.0,972.0,4.0,0.571,0.0,0.0,0.0,14.0,21.618,1.0,1.549,13.0,20.143
231.447,368516.0,551.0,78.714,977.0,5.0,0.714,0.0,0.0,0.0,9.0,13.897,1.0,1.549,11.0,17.044
231.447,369162.0,646.0,92.286,980.0,3.0,0.429,0.0,1.0,1.544,3.0,4.632,1.0,1.549,6.0,9.297
231.447,370011.0,849.0,121.286,982.0,2.0,0.286,0.0,0.0,0.0,8.0,12.353,0.0,0.0,17.0,26.34
231.447,370951.0,940.0,134.286,984.0,2.0,0.286,0.0,0.0,0.0,11.0,16.986,0.0,0.0,12.0,18.593
231.447,371835.0,884.0,126.286,985.0,1.0,0.143,0.0,1.0,1.544,11.0,16.986,1.0,1.549,13.0,20.143
231.447,373263.0,1428.0,204.0,990.0,5.0,0.714,0.0,1.0,1.544,12.0,18.53,2.0,3.099,21.0,32.538
231.447,374901.0,1638.0,234.0,991.0,1.0,0.143,0.0,1.0,1.544,23.0,35.516,2.0,3.099,24.0,37.186
231.447,376719.0,1818.0,259.714,992.0,1.0,0.143,0.0,1.0,1.544,17.0,26.251,0.0,0.0,12.0,18.593
231.447,378517.0,1798.0,256.857,994.0,2.0,0.286,0.0,1.0,1.544,18.0,27.795,1.0,1.549,15.0,23.242
231.447,380092.0,1575.0,225.0,1000.0,6.0,0.857,0.0,0.0,0.0,17.0,26.251,1.0,1.549,19.0,29.439
231.447,381104.0,1012.0,144.571,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,381417.0,313.0,44.714,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,381649.0,232.0,33.143,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,381893.0,244.0,34.857,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,382101.0,208.0,29.714,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,382299.0,198.0,28.286,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,382451.0,152.0,21.714,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,382551.0,100.0,14.286,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,382657.0,106.0,15.143,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,382701.0,44.0,6.286,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,382745.0,44.0,6.286,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,382785.0,40.0,5.714,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,382813.0,28.0,4.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,382843.0,30.0,4.286,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,382879.0,36.0,5.143,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,382913.0,34.0,4.857,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,382946.0,33.0,4.714,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,383020.0,74.0,10.571,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,383079.0,59.0,8.429,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,383146.0,67.0,9.571,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,383265.0,119.0,17.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,383400.0,135.0,19.286,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,383589.0,189.0,27.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,383835.0,246.0,35.143,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,384102.0,267.0,38.143,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,384410.0,308.0,44.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,384765.0,355.0,50.714,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,385137.0,372.0,53.143,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,385487.0,350.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,385746.0,259.0,37.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,386030.0,284.0,40.571,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,386225.0,195.0,27.857,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,386519.0,294.0,42.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,386778.0,259.0,37.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,387097.0,319.0,45.571,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,387557.0,460.0,65.714,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,388215.0,658.0,94.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,389005.0,790.0,112.857,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,389691.0,686.0,98.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,390037.0,346.0,49.429,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,390280.0,243.0,34.714,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,390479.0,199.0,28.429,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,390632.0,153.0,21.857,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.447,390788.0,156.0,22.286,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,1.0,1.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,42.0,41.0,5.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,71.0,29.0,4.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,106.0,35.0,5.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,120.0,14.0,2.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,124.0,4.0,0.571,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,149.0,25.0,3.571,1.0,1.0,0.143,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,169.0,20.0,2.857,1.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,283.0,114.0,16.286,1.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,488.0,205.0,29.286,3.0,2.0,0.286,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,758.0,270.0,38.571,6.0,3.0,0.429,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,1026.0,268.0,38.286,8.0,2.0,0.286,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,1252.0,226.0,32.286,10.0,2.0,0.286,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,1503.0,251.0,35.857,13.0,3.0,0.429,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,2005.0,502.0,71.714,16.0,3.0,0.429,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,2941.0,936.0,133.714,29.0,13.0,1.857,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,4578.0,1637.0,233.857,34.0,5.0,0.714,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,6849.0,2271.0,324.429,55.0,21.0,3.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,8866.0,2017.0,288.143,78.0,23.0,3.286,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,11273.0,2407.0,343.857,107.0,29.0,4.143,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,12922.0,1649.0,235.571,141.0,34.0,4.857,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,13724.0,802.0,114.571,166.0,25.0,3.571,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.951,14277.0,553.0,79.0,178.0,12.0,1.714,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
